CD_MUNICIPIO_7,CD_MUNICIPIO,REGIONAL_SAUDE,NM_CIDADE,UF_MUNICIPIO,NM_REGIAO,CIDADES_HABITANTES,ID_SINGULAR
3158607,315860,Juiz de Fora,Santana do Deserto,MG,Sudeste,3985,045
3158706,315870,Barbacena,Santana do Garambéu,MG,Sudeste,2494,045
2708006,270800,Região 03,Santana do Ipanema,AL,Nordeste,47910,167
4124004,412400,Jacarezinho,Santana do Itararé,PR,Sul,4916,046
3158805,315880,Divinópolis,Santana do Jacaré,MG,Sudeste,4847,045
3158904,315890,Manhumirim,Santana do Manhuaçu,MG,Sudeste,8660,045
2110237,211023,Delta do Parnaíba,Santana do Maranhão,MA,Nordeste,13704,029
2411403,241140,IV ETAM,Santana do Matos,RN,Nordeste,11808,
2708105,270810,Região 05,Santana do Mundaú,AL,Nordeste,10637,038
3158953,315895,Coronel Fabriciano,Santana do Paraíso,MG,Sudeste,36048,045
2209351,220935,TD Vale do Rio Guaribas,Santana do Piauí,PI,Nordeste,4650,
3159001,315900,Belo Horizonte,Santana do Riacho,MG,Sudeste,4334,045
2806404,280640,Região Propriá,Santana do São Francisco,SE,Nordeste,7906,
2411429,241142,IV ETAM,Santana do Seridó,RN,Nordeste,2699,112
2513604,251360,VII Núcleo Regional de Saúde,Santana dos Garrotes,PB,Nordeste,6942,
3159100,315910,Barbacena,Santana dos Montes,MG,Sudeste,3753,045
2928307,292830,Feira de Santana,Santanópolis,BA,Nordeste,8987,
1506807,150680,Baixo Amazonas,Santarém,PA,Norte,308339,029
1506906,150690,Bacia Atlântico-Caetés,Santarém Novo,PA,Norte,6796,029
4317400,431740,CRS 04 Santa Maria,Santiago,RS,Sul,49298,801
4215695,421569,Chapecó,Santiago do Sul,SC,Sul,1211,011
5107263,510726,Tangará da Serra,Santo Afonso,MT,Centro-Oeste,3164,062
2928604,292860,Salvador,Santo Amaro,BA,Nordeste,60190,
4215703,421570,Grande Florianópolis,Santo Amaro da Imperatriz,SC,Sul,23907,011
2806602,280660,Região Nossa Senhora do Socorro,Santo Amaro das Brotas,SE,Nordeste,12200,
2110278,211027,Lençóis Maranhenses,Santo Amaro do Maranhão,MA,Nordeste,16219,029
3547700,354770,Presidente Prudente,Santo Anastácio,SP,Sudeste,20855,075
2513851,251385,III Núcleo Regional de Saúde,Santo André,PB,Nordeste,2496,
3547809,354780,Grande São Paulo,Santo André,SP,Sudeste,723889,900
4317509,431750,CRS 12 Santo Ângelo,Santo Ângelo,RS,Sul,77544,183
2411502,241150,I ETAM,Santo Antônio,RN,Nordeste,24422,
3547908,354790,Ribeirão Preto,Santo Antônio da Alegria,SP,Sudeste,7024,900
5219712,521971,Sudoeste I,Santo Antônio da Barra,GO,Centro-Oeste,4886,130
4317608,431760,CRS 18 Osório,Santo Antônio da Patrulha,RS,Sul,43397,006
4124103,412410,Jacarezinho,Santo Antônio da Platina,PR,Sul,46503,046
4317707,431770,CRS 12 Santo Ângelo,Santo Antônio das Missões,RS,Sul,9930,183
5219738,521973,Central,Santo Antônio de Goiás,GO,Centro-Oeste,6593,020
2928703,292870,Santo Antônio de Jesus,Santo Antônio de Jesus,BA,Nordeste,103204,030
5107800,510780,Baixada Cuiabana,Santo Antônio de Leverger,MT,Centro-Oeste,17188,062
2209401,220940,TD Vale do Rio Guaribas,Santo Antônio de Lisboa,PI,Nordeste,6466,
3304706,330470,Noroeste,Santo Antônio de Pádua,RJ,Sudeste,42705,
3548005,354800,Campinas,Santo Antônio de Posse,SP,Sudeste,23742,008
3159902,315990,Divinópolis,Santo Antônio do Amparo,MG,Sudeste,18697,045
3548054,354805,Araçatuba,Santo Antônio do Aracanguá,SP,Sudeste,8541,113
3160009,316000,Leopoldina,Santo Antônio do Aventureiro,MG,Sudeste,3602,045
4124202,412420,Paranavaí,Santo Antônio do Caiuá,PR,Sul,2611,
5219753,521975,Entorno Sul,Santo Antônio do Descoberto,GO,Centro-Oeste,76871,
3160108,316010,Ponte Nova,Santo Antônio do Grama,MG,Sudeste,3861,045
1303700,130370,Alto Solimões,Santo Antônio do Içá,AM,Norte,20889,037
3160207,316020,Diamantina,Santo Antônio do Itambé,MG,Sudeste,3763,045
3160306,316030,Pedra Azul,Santo Antônio do Jacinto,MG,Sudeste,11570,045
3548104,354810,São João da Boa Vista,Santo Antônio do Jardim,SP,Sudeste,5926,008
5107792,510779,Rondonópolis,Santo Antônio do Leste,MT,Centro-Oeste,5459,062
3160405,316040,Divinópolis,Santo Antônio do Monte,MG,Sudeste,28603,045
4317558,431755,CRS 06 Passo Fundo,Santo Antônio do Palma,RS,Sul,2118,014
4124301,412430,Cornélio Procópio,Santo Antônio do Paraíso,PR,Sul,2032,046
3548203,354820,Taubaté,Santo Antônio do Pinhal,SP,Sudeste,6843,129
4317756,431775,CRS 06 Passo Fundo,Santo Antônio do Planalto,RS,Sul,2018,014
3160454,316045,Montes Claros,Santo Antônio do Retiro,MG,Sudeste,7316,045
3160504,316050,Itabira,Santo Antônio do Rio Abaixo,MG,Sudeste,1756,045
4124400,412440,Francisco Beltrão,Santo Antônio do Sudoeste,PR,Sul,20354,
1507003,150700,Rodovia PA-140/Rio Guajará-Mirim,Santo Antônio do Tauá,PA,Norte,32346,029
2110302,211030,Flores,Santo Antônio dos Lopes,MA,Nordeste,14516,029
2209450,220945,TD Entre Rios,Santo Antônio dos Milagres,PI,Nordeste,2172,
4317806,431780,CRS 17 Ijuí,Santo Augusto,RS,Sul,13813,014
4317905,431790,CRS 14 Santa Rosa,Santo Cristo,RS,Sul,14177,183
2928802,292880,Feira de Santana,Santo Estêvão,BA,Nordeste,53666,030
3548302,354830,Presidente Prudente,Santo Expedito,SP,Sudeste,3159,075
4317954,431795,CRS 06 Passo Fundo,Santo Expedito do Sul,RS,Sul,2287,005
3160603,316060,Sete Lagoas,Santo Hipólito,MG,Sudeste,3044,045
4124509,412450,Maringá,Santo Inácio,PR,Sul,5422,098
2209500,220950,TD Vale do Canindé,Santo Inácio do Piauí,PI,Nordeste,3809,
3548401,354840,Araçatuba,Santópolis do Aguapeí,SP,Sudeste,4856,075
3548500,354850,Baixada Santista,Santos,SP,Sudeste,433991,002
3160702,316070,Juiz de Fora,Santos Dumont,MG,Sudeste,46357,042
2312304,231230,Tianguá,São Benedito,CE,Nordeste,48354,040
2110401,211040,Alto Munim,São Benedito do Rio Preto,MA,Nordeste,18769,029
2612901,261290,Palmares,São Benedito do Sul,PE,Nordeste,16239,
2513927,251392,X Núcleo Regional de Saúde,São Bentinho,PB,Nordeste,4602,
2110500,211050,Baixada Maranhense,São Bento,MA,Nordeste,45989,029
2513901,251390,VIII Núcleo Regional de Saúde,São Bento,PB,Nordeste,34650,
3160801,316080,Varginha,São Bento Abade,MG,Sudeste,5411,182
2411601,241160,III ETAM,São Bento do Norte,RN,Nordeste,2687,
3548609,354860,Taubaté,São Bento do Sapucaí,SP,Sudeste,10907,129
4215802,421580,Mafra,São Bento do Sul,SC,Sul,86317,011
1720101,172010,Região de Saúde Bico do Papagaio,São Bento do Tocantins,TO,Norte,5457,001
2411700,241170,V ETAM,São Bento do Trairí,RN,Nordeste,4541,
2613008,261300,Caruaru,São Bento do Una,PE,Nordeste,60567,104
4215752,421575,Xanxerê,São Bernardino,SC,Sul,2239,011
2110609,211060,Delta do Parnaíba,São Bernardo,MA,Nordeste,28825,029
3548708,354870,Grande São Paulo,São Bernardo do Campo,SP,Sudeste,849874,900
4215901,421590,Grande Florianópolis,São Bonifácio,SC,Sul,2791,011
4318002,431800,CRS 12 Santo Ângelo,São Borja,RS,Sul,59768,183
2708204,270820,Região 02,São Brás,AL,Nordeste,6977,167
3160900,316090,Barbacena,São Brás do Suaçuí,MG,Sudeste,3770,045
2209559,220955,TD Serra da Capivara,São Braz do Piauí,PI,Nordeste,4454,
1507102,150710,Rodovia PA-140/Rio Guajará-Mirim,São Caetano de Odivelas,PA,Norte,18207,029
3548807,354880,Grande São Paulo,São Caetano do Sul,SP,Sudeste,162763,900
2613107,261310,Caruaru,São Caitano,PE,Nordeste,37488,088
3548906,354890,Araraquara,São Carlos,SP,Sudeste,256915,028
4216008,421600,Chapecó,São Carlos,SC,Sul,11456,011
4124608,412460,Paranavaí,São Carlos do Ivaí,PR,Sul,6961,
2806701,280670,Região Aracaju,São Cristóvão,SE,Nordeste,92090,054
4216057,421605,Videira,São Cristóvão do Sul,SC,Sul,5646,011
2928901,292890,Barreiras,São Desidério,BA,Nordeste,34764,
2513968,251396,X Núcleo Regional de Saúde,São Domingos,PB,Nordeste,3119,
2806800,280680,Região Itabaiana,São Domingos,SE,Nordeste,11276,
2928950,292895,Serrinha,São Domingos,BA,Nordeste,9085,
4216107,421610,Xanxerê,São Domingos,SC,Sul,9422,011
5219803,521980,Nordeste,São Domingos,GO,Centro-Oeste,13305,
3160959,316095,Coronel Fabriciano,São Domingos das Dores,MG,Sudeste,5672,045
1507151,150715,Serra das Andorinhas,São Domingos do Araguaia,PA,Norte,25945,029
2110658,211065,Baixo Balsas,São Domingos do Azeitão,MA,Nordeste,7448,029
1507201,150720,Rio Guamá,São Domingos do Capim,PA,Norte,32285,029
2513943,251394,III Núcleo Regional de Saúde,São Domingos do Cariri,PB,Nordeste,2645,
2110708,211070,Pré-Amazônia,São Domingos do Maranhão,MA,Nordeste,34391,029
3204658,320465,SR Colatina,São Domingos do Norte,ES,Sudeste,8735,156
3161007,316100,Itabira,São Domingos do Prata,MG,Sudeste,17296,045
4318051,431805,CRS 06 Passo Fundo,São Domingos do Sul,RS,Sul,3091,014
2929107,292910,Santo Antônio de Jesus,São Felipe,BA,Nordeste,21083,
1101484,110148,II Delegacia Regional de Saúde,São Felipe D'Oeste,RO,Norte,4962,166
2929008,292900,Cruz das Almas,São Félix,BA,Nordeste,14784,030
2110807,211080,Baixo Balsas,São Félix de Balsas,MA,Nordeste,4540,029
3161056,316105,Governador Valadares,São Félix de Minas,MG,Sudeste,3354,045
5107859,510785,São Félix do Araguaia,São Félix do Araguaia,MT,Centro-Oeste,11934,062
2929057,292905,Santa Maria da Vitória,São Félix do Coribe,BA,Nordeste,15543,
2209609,220960,TD Vale do Sambito,São Félix do Piauí,PI,Nordeste,2923,
1720150,172015,Região de Saúde do Capim Dourado,São Félix do Tocantins,TO,Norte,1610,001
1507300,150730,Araguaia-Xingu,São Félix do Xingu,PA,Norte,135732,029
2411809,241180,IV ETAM,São Fernando,RN,Nordeste,3606,112
3304805,330480,Norte,São Fidélis,RJ,Sudeste,38749,161
2513984,251398,X Núcleo Regional de Saúde,São Francisco,PB,Nordeste,3377,
2806909,280690,Região Propriá,São Francisco,SE,Nordeste,3837,
3161106,316110,Januária,São Francisco,MG,Sudeste,56625,045
3549003,354900,São José do Rio Preto,São Francisco,SP,Sudeste,2813,132
4318101,431810,CRS 04 Santa Maria,São Francisco de Assis,RS,Sul,18081,801
2209658,220965,TD Vale do Canindé,São Francisco de Assis do Piauí,PI,Nordeste,5801,
5219902,521990,Central,São Francisco de Goiás,GO,Centro-Oeste,6265,020
3304755,330475,Norte,São Francisco de Itabapoana,RJ,Sudeste,42214,161
3161205,316120,Divinópolis,São Francisco de Paula,MG,Sudeste,6512,045
4318200,431820,CRS 02 Porto Alegre,São Francisco de Paula,RS,Sul,21871,174
3161304,316130,Uberaba,São Francisco de Sales,MG,Sudeste,6309,045
2110856,211085,Carajás,São Francisco do Brejão,MA,Nordeste,12082,029
2929206,292920,Salvador,São Francisco do Conde,BA,Nordeste,40664,
3161403,316140,Ubá,São Francisco do Glória,MG,Sudeste,4758,045
1101492,110149,I Delegacia Regional de Saúde,São Francisco do Guaporé,RO,Norte,21088,166
2110906,211090,Sertão Maranhense,São Francisco do Maranhão,MA,Nordeste,12226,029
2411908,241190,VI ETAM,São Francisco do Oeste,RN,Nordeste,4281,
1507409,150740,Rio Guamá,São Francisco do Pará,PA,Norte,15978,029
2209708,220970,TD Vale dos Rios Piauí e Itaueiras,São Francisco do Piauí,PI,Nordeste,6417,
4216206,421620,Joinville,São Francisco do Sul,SC,Sul,54751,011
2929255,292925,Irecê,São Gabriel,BA,Nordeste,18785,
4318309,431830,CRS 10 Alegrete,São Gabriel,RS,Sul,62187,801
1303809,130380,Amazonas,São Gabriel da Cachoeira,AM,Norte,47031,037
3204708,320470,SR Colatina,São Gabriel da Palha,ES,Sudeste,39085,156
5007695,500769,NCT de Campo Grande,São Gabriel do Oeste,MS,Centro-Oeste,27660,004
3161502,316150,Ubá,São Geraldo,MG,Sudeste,12751,045
3161601,316160,Governador Valadares,São Geraldo da Piedade,MG,Sudeste,3860,045
1507458,150745,Serra das Andorinhas,São Geraldo do Araguaia,PA,Norte,24566,029
3161650,316165,Governador Valadares,São Geraldo do Baixio,MG,Sudeste,4104,045
3304904,330490,Metropolitana II,São Gonçalo,RJ,Sudeste,1098357,
3161700,316170,Patos de Minas,São Gonçalo do Abaeté,MG,Sudeste,8527,045
2312403,231240,Caucaia,São Gonçalo do Amarante,CE,Nordeste,49306,040
2412005,241200,Grande Natal,São Gonçalo do Amarante,RN,Nordeste,104919,
2209757,220975,TD Chapada das Mangabeiras,São Gonçalo do Gurguéia,PI,Nordeste,3071,
3161809,316180,Divinópolis,São Gonçalo do Pará,MG,Sudeste,12776,045
2209807,220980,TD Entre Rios,São Gonçalo do Piauí,PI,Nordeste,5044,
3161908,316190,Itabira,São Gonçalo do Rio Abaixo,MG,Sudeste,11114,045
3125507,312550,Diamantina,São Gonçalo do Rio Preto,MG,Sudeste,3178,045
3162005,316200,Pouso Alegre,São Gonçalo do Sapucaí,MG,Sudeste,25670,045
2929305,292930,Feira de Santana,São Gonçalo dos Campos,BA,Nordeste,38315,030
3162104,316210,Patos de Minas,São Gotardo,MG,Sudeste,36084,045
4318408,431840,CRS 02 Porto Alegre,São Jerônimo,RS,Sul,24569,006
4124707,412470,Cornélio Procópio,São Jerônimo da Serra,PR,Sul,11088,046
2613206,261320,Garanhuns,São João,PE,Nordeste,23002,104
4124806,412480,Pato Branco,São João,PR,Sul,10122,
2111003,211100,Baixada Maranhense,São João Batista,MA,Nordeste,20736,029
4216305,421630,Grande Florianópolis,São João Batista,SC,Sul,39719,011
3162203,316220,Passos,São João Batista do Glória,MG,Sudeste,7541,045
5220009,522000,Entorno Norte,São João d'Aliança,GO,Centro-Oeste,14423,
1400506,140050,Secretaria Estadual de Saúde,São João da Baliza,RR,Norte,8492,
3305000,330500,Norte,São João da Barra,RJ,Sudeste,36731,161
3549102,354910,São João da Boa Vista,São João da Boa Vista,SP,Sudeste,92315,008
2209856,220985,TD Vale do Rio Guaribas,São João da Canabrava,PI,Nordeste,4619,
2209872,220987,TD dos Cocais,São João da Fronteira,PI,Nordeste,6084,
3162252,316225,Montes Claros,São João da Lagoa,MG,Sudeste,4949,045
3162302,316230,Pouso Alegre,São João da Mata,MG,Sudeste,2743,045
5220058,522005,Oeste II,São João da Paraúna,GO,Centro-Oeste,1312,
1507466,150746,Rio Guamá,São João da Ponta,PA,Norte,6294,029
3162401,316240,Januária,São João da Ponte,MG,Sudeste,25033,045
2209906,220990,TD Carnaubais,São João da Serra,PI,Nordeste,6106,
4318424,431842,CRS 06 Passo Fundo,São João da Urtiga,RS,Sul,4625,005
2209955,220995,TD Vale do Canindé,São João da Varjota,PI,Nordeste,4856,
3549201,354920,São José do Rio Preto,São João das Duas Pontes,SP,Sudeste,2555,121
3162450,316245,Januária,São João das Missões,MG,Sudeste,13232,045
3549250,354925,São José do Rio Preto,São João de Iracema,SP,Sudeste,1942,900
3305109,330510,Metropolitana I,São João de Meriti,RJ,Sudeste,473385,024
1507474,150747,Bacia Atlântico-Caetés,São João de Pirabas,PA,Norte,23440,029
3162500,316250,São João Del Rei,São João del Rei,MG,Sudeste,90897,182
1507508,150750,Serra das Andorinhas,São João do Araguaia,PA,Norte,14105,029
2209971,220997,TD dos Cocais,São João do Arraial,PI,Nordeste,8085,
4124905,412490,Paranavaí,São João do Caiuá,PR,Sul,5819,
2514008,251400,V Núcleo Regional de Saúde,São João do Cariri,PB,Nordeste,4170,
2111029,211102,Pindaré,São João do Carú,MA,Nordeste,15768,029
4216354,421635,Joinville,São João do Itaperiú,SC,Sul,3784,011
4125001,412500,Ivaiporã,São João do Ivaí,PR,Sul,9897,046
2312502,231250,Limoeiro do Norte,São João do Jaguaribe,CE,Nordeste,7557,040
3162559,316255,Manhumirim,São João do Manhuaçu,MG,Sudeste,11785,045
3162575,316257,Governador Valadares,São João do Manteninha,MG,Sudeste,5975,045
4216255,421625,São Miguel do Oeste,São João do Oeste,SC,Sul,6423,011
3162609,316260,Coronel Fabriciano,São João do Oriente,MG,Sudeste,7393,045
3162658,316265,Montes Claros,São João do Pacuí,MG,Sudeste,4476,045
2111052,211105,Chapada das Mesas,São João do Paraíso,MA,Nordeste,11207,029
3162708,316270,Montes Claros,São João do Paraíso,MG,Sudeste,23797,045
3549300,354930,Presidente Prudente,São João do Pau d'Alho,SP,Sudeste,2095,075
2210003,221000,TD Serra da Capivara,São João do Piauí,PI,Nordeste,20720,
4318432,431843,CRS 04 Santa Maria,São João do Polêsine,RS,Sul,2535,801
2500700,250070,IX Núcleo Regional de Saúde,São João do Rio do Peixe,PB,Nordeste,18020,
2412104,241210,IV ETAM,São João do Sabugi,RN,Nordeste,6221,112
2111078,211107,Timbiras,São João do Soter,MA,Nordeste,18746,029
4216404,421640,Araranguá,São João do Sul,SC,Sul,7332,011
2514107,251410,V Núcleo Regional de Saúde,São João do Tigre,PB,Nordeste,4408,
4125100,412510,Ponta Grossa,São João do Triunfo,PR,Sul,15359,052
2111102,211110,Sertão Maranhense,São João dos Patos,MA,Nordeste,26063,029
3162807,316280,Governador Valadares,São João Evangelista,MG,Sudeste,15761,045
3162906,316290,Juiz de Fora,São João Nepomuceno,MG,Sudeste,26530,042
4216503,421650,Lages,São Joaquim,SC,Sul,27322,011
3549409,354940,Franca,São Joaquim da Barra,SP,Sudeste,52737,008
3162922,316292,Belo Horizonte,São Joaquim de Bicas,MG,Sudeste,32696,009
2613305,261330,Caruaru,São Joaquim do Monte,PE,Nordeste,21439,
4318440,431844,CRS 05 Caxias do Sul,São Jorge,RS,Sul,2808,014
4125209,412520,Francisco Beltrão,São Jorge d'Oeste,PR,Sul,9005,
4125308,412530,Maringá,São Jorge do Ivaí,PR,Sul,5535,098
4125357,412535,Umuarama,São Jorge do Patrocínio,PR,Sul,5532,
4216602,421660,Grande Florianópolis,São José,SC,Sul,253705,011
3162948,316294,Passos,São José da Barra,MG,Sudeste,7532,
3549508,354950,Franca,São José da Bela Vista,SP,Sudeste,8991,076
4125407,412540,Jacarezinho,São José da Boa Vista,PR,Sul,6115,
2613404,261340,Palmares,São José da Coroa Grande,PE,Nordeste,21868,
2514206,251420,X Núcleo Regional de Saúde,São José da Lagoa Tapada,PB,Nordeste,7622,
2708303,270830,Região 05,São José da Laje,AL,Nordeste,24064,038
3162955,316295,Belo Horizonte,São José da Lapa,MG,Sudeste,24490,009
3163003,316300,Governador Valadares,São José da Safira,MG,Sudeste,4291,045
2708402,270840,Região 03,São José da Tapera,AL,Nordeste,32462,167
3163102,316310,Divinópolis,São José da Varginha,MG,Sudeste,5151,
2929354,292935,Itabuna,São José da Vitória,BA,Nordeste,5562,078
4318457,431845,CRS 15 Palmeira das Missões,São José das Missões,RS,Sul,2491,014
4125456,412545,Toledo,São José das Palmeiras,PR,Sul,3601,
2514305,251430,VII Núcleo Regional de Saúde,São José de Caiana,PB,Nordeste,6394,
2514404,251440,VI Núcleo Regional de Saúde,São José de Espinharas,PB,Nordeste,4631,
2412203,241220,I ETAM,São José de Mipibu,RN,Nordeste,44566,
2514503,251450,IX Núcleo Regional de Saúde,São José de Piranhas,PB,Nordeste,20406,
2514552,251455,XI Núcleo Regional de Saúde,São José de Princesa,PB,Nordeste,3898,
2111201,211120,Ilha do Maranhão,São José de Ribamar,MA,Nordeste,180345,029
3305133,330513,Noroeste,São José de Ubá,RJ,Sudeste,7240,
3163201,316320,Pouso Alegre,São José do Alegre,MG,Sudeste,4222,041
3549607,354960,Taubaté,São José do Barreiro,SP,Sudeste,4141,134
2613503,261350,Serra Talhada,São José do Belmonte,PE,Nordeste,34082,
2514602,251460,VI Núcleo Regional de Saúde,São José do Bonfim,PB,Nordeste,3619,
2514651,251465,VIII Núcleo Regional de Saúde,São José do Brejo do Cruz,PB,Nordeste,1821,
3204807,320480,SR Cachoeiro do Itapemirim,São José do Calçado,ES,Sudeste,10536,156
2412302,241230,V ETAM,São José do Campestre,RN,Nordeste,12901,
4216701,421670,São Miguel do Oeste,São José do Cedro,SC,Sul,13811,011
4216800,421680,Lages,São José do Cerrito,SC,Sul,8054,011
2210052,221005,TD dos Cocais,São José do Divino,PI,Nordeste,5361,
3163300,316330,Teófilo Otoni,São José do Divino,MG,Sudeste,3851,045
2613602,261360,Afogados da Ingazeira,São José do Egito,PE,Nordeste,34210,
3163409,316340,Ponte Nova,São José do Goiabal,MG,Sudeste,5356,045
4318465,431846,CRS 16 Lajeado,São José do Herval,RS,Sul,1917,003
4318481,431848,CRS 02 Porto Alegre,São José do Hortêncio,RS,Sul,4924,174
4318499,431849,CRS 14 Santa Rosa,São José do Inhacorá,RS,Sul,2040,014
2929370,292937,Jacobina,São José do Jacuípe,BA,Nordeste,10546,
3163508,316350,Governador Valadares,São José do Jacuri,MG,Sudeste,6409,045
3163607,316360,Manhumirim,São José do Mantimento,MG,Sudeste,2821,045
4318507,431850,CRS 03 Pelotas,São José do Norte,RS,Sul,27866,157
4318606,431860,CRS 06 Passo Fundo,São José do Ouro,RS,Sul,6911,005
2210102,221010,TD Vale dos Rios Piauí e Itaueiras,São José do Peixe,PI,Nordeste,3737,
2210201,221020,TD Vale do Rio Guaribas,São José do Piauí,PI,Nordeste,6696,
5107297,510729,Rondonópolis,São José do Povo,MT,Centro-Oeste,4102,062
5107305,510730,Diamantino,São José do Rio Claro,MT,Centro-Oeste,21351,062
3549706,354970,São João da Boa Vista,São José do Rio Pardo,SP,Sudeste,55298,094
3549805,354980,São José do Rio Preto,São José do Rio Preto,SP,Sudeste,469173,026
2514701,251470,VI Núcleo Regional de Saúde,São José do Sabugi,PB,Nordeste,4153,
2412401,241240,IV ETAM,São José do Seridó,RN,Nordeste,4696,112
4318614,431861,CRS 02 Porto Alegre,São José do Sul,RS,Sul,2464,006
3305158,330515,Serrana,São José do Vale do Rio Preto,RJ,Sudeste,22032,
5107354,510735,Porto Alegre do Norte,São José do Xingu,MT,Centro-Oeste,5646,062
4318622,431862,CRS 05 Caxias do Sul,São José dos Ausentes,RS,Sul,3559,174
2111250,211125,Flores,São José dos Basílios,MA,Nordeste,7639,029
3549904,354990,Taubaté,São José dos Campos,SP,Sudeste,737310,066
2514800,251480,V Núcleo Regional de Saúde,São José dos Cordeiros,PB,Nordeste,3607,
4125506,412550,Metropolitana,São José dos Pinhais,PR,Sul,334620,192
